0:Met[Zsun],1:Age[Gyr],2:Rp[Rsun],3:Vinf[km/s],4:Mass1_i[MSUN],5:Mass2_i[Msun],6:R1[Rsun],7:R2[Rsun],8:Label,9:Mass1_f[MSUN],10:Mass2_f[MSUN],11:Sigma
0.010,0.003891171,2.17076,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.631140,  0.000000,1
0.010,0.003891171,2.17076,16000,32.000000, 2.000000, 7.4896761, 1.0195866,-1, 25.328430,  0.000000,1
0.010,0.003891171,2.17076, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.419820,  1.939217,1
0.010,0.003891171,2.17076,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.620140,  0.000000,1
0.010,0.003891171,2.17076, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 30.675870,  1.798156,1
0.010,0.003891171,2.17076,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 1,  0.000000, 33.577720,1
0.010,0.003891171,2.17076, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 28.958110,  1.145637,1
0.010,0.003891171,2.44609, 1000,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.253480,  0.000000,1
0.010,0.003891171,2.44609,  100,32.000000, 2.000000, 7.4896761, 1.0195866, 1,  0.000000, 33.477530,1
0.010,0.003891171,2.44609,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.469410,  0.000000,1
0.010,0.003891171,2.44609,16000,32.000000, 2.000000, 7.4896761, 1.0195866,-1, 27.652360,  0.000000,1
0.010,0.003891171,2.44609, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.531010,  1.965171,1
0.010,0.003891171,2.44609,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.435650,  0.000000,1
0.010,0.003891171,2.44609, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.062350,  1.808360,1
0.010,0.003891171,2.44609,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.360040,  0.000000,1
0.010,0.003891171,2.44609, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 29.827690,  1.302121,1
0.010,0.003891171,2.82660, 1000,32.000000, 2.000000, 7.4896761, 1.0195866, 1,  0.000000, 33.250820,1
0.010,0.003891171,2.82660,  100,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.417690,  0.000000,1
0.010,0.003891171,2.82660,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1,  0.000000, 33.421720,1
0.010,0.003891171,2.82660,16000,32.000000, 2.000000, 7.4896761, 1.0195866,-1, 29.205400,  0.000000,1
0.010,0.003891171,2.82660, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.674780,  1.965365,1
0.010,0.003891171,2.82660,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.423730,  0.000000,1
0.010,0.003891171,2.82660, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.267710,  1.828039,1
0.010,0.003891171,2.82660,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.373410,  0.000000,1
0.010,0.003891171,2.82660, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 30.606560,  1.407720,1
0.010,0.003891171,3.31921, 1000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.861000,  1.982595,1
0.010,0.003891171,3.31921,  100,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.346260,  0.000000,1
0.010,0.003891171,3.31921,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.355770,  0.000000,1
0.010,0.003891171,3.31921,16000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 30.407500,  0.904306,1
0.010,0.003891171,3.31921, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.807300,  1.963042,1
0.010,0.003891171,3.31921,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.309220,  0.000000,1
0.010,0.003891171,3.31921, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.633510,  1.885816,1
0.010,0.003891171,3.31921,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.244410,  0.000000,1
0.010,0.003891171,3.31921, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.282890,  1.701825,1
0.010,0.003891171,4.02667, 1000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.953090,  1.992123,1
0.010,0.003891171,4.02667,  100,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.241540,  0.000000,1
0.010,0.003891171,4.02667,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.254750,  0.000000,1
0.010,0.003891171,4.02667,16000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.403160,  1.625571,1
0.010,0.003891171,4.02667, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.934910,  1.987776,1
0.010,0.003891171,4.02667,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.250660,  0.000000,1
0.010,0.003891171,4.02667, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.860250,  1.950188,1
0.010,0.003891171,4.02667,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.208970,  0.000000,1
0.010,0.003891171,4.02667, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.701140,  1.869064,1
0.010,0.003891171,4.62614, 1000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.985450,  1.996455,1
0.010,0.003891171,4.62614,  100,32.000000, 2.000000, 7.4896761, 1.0195866, 1,  0.000000, 33.173700,1
0.010,0.003891171,4.62614,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.168680,  0.000000,1
0.010,0.003891171,4.62614,16000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.755200,  1.862428,1
0.010,0.003891171,4.62614, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.972890,  1.994575,1
0.010,0.003891171,4.62614,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.171420,  0.000000,1
0.010,0.003891171,4.62614, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.943990,  1.982108,1
0.010,0.003891171,4.62614,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.984280,  1.995900,1
0.010,0.003891171,4.62614, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.886260,  1.956285,1
0.010,0.003891171,5.01589, 1000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.989260,  1.998332,1
0.010,0.003891171,5.01589,  100,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.121870,  0.000000,1
0.010,0.003891171,5.01589,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1,  0.000000, 33.129640,1
0.010,0.003891171,5.01589,16000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.868370,  1.917355,1
0.010,0.003891171,5.01589, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.987090,  1.996254,1
0.010,0.003891171,5.01589,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.116980,  0.000000,1
0.010,0.003891171,5.01589, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.976460,  1.990797,1
0.010,0.003891171,5.01589,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.991910,  1.998736,1
0.010,0.003891171,5.01589, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.941170,  1.973618,1
0.010,0.003891171,5.73106, 1000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.998530,  1.999814,1
0.010,0.003891171,5.73106,  100,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.088020,  0.000000,1
0.010,0.003891171,5.73106,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 33.074790,  0.000000,1
0.010,0.003891171,5.73106,16000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.974930,  1.984645,1
0.010,0.003891171,5.73106, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.997340,  1.999602,1
0.010,0.003891171,5.73106,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.998510,  1.999917,1
0.010,0.003891171,5.73106, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.993560,  1.998797,1
0.010,0.003891171,5.73106,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.998790,  1.999904,1
0.010,0.003891171,5.73106, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 31.990740,  1.996101,1
0.010,0.003891171,8.50926, 1000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 32.000000,  2.000000,1
0.010,0.003891171,8.50926,  100,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 32.000000,  2.000000,1
0.010,0.003891171,8.50926,   10,32.000000, 2.000000, 7.4896761, 1.0195866, 1, 32.980000,  0.000000,2
0.010,0.003891171,8.50926,16000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 32.000000,  2.000000,1
0.010,0.003891171,8.50926, 2000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 32.000000,  2.000000,1
0.010,0.003891171,8.50926,  250,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 32.000000,  2.000000,1
0.010,0.003891171,8.50926, 4000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 32.000000,  2.000000,1
0.010,0.003891171,8.50926,  500,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 32.000000,  2.000000,1
0.010,0.003891171,8.50926, 8000,32.000000, 2.000000, 7.4896761, 1.0195866, 2, 32.000000,  2.000000,1
0.010,0.003891171,0.00000, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 1, 59.385950,  0.000000,1
0.010,0.003891171,0.00000,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 60.391160,1
0.010,0.003891171,0.00000,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 60.400440,1
0.010,0.003891171,0.00000,16000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,0.00000, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 55.138550,1
0.010,0.003891171,0.00000,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 60.341440,1
0.010,0.003891171,0.00000, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,0.00000,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1, 60.185250,  0.000000,1
0.010,0.003891171,0.00000, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,1.81296, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 1, 60.040560,  0.000000,1
0.010,0.003891171,1.81296,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.470340,  0.000000,1
0.010,0.003891171,1.81296,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.488450,  0.000000,1
0.010,0.003891171,1.81296,16000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,1.81296, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 1, 51.563650,  0.000000,1
0.010,0.003891171,1.81296,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.425470,1
0.010,0.003891171,1.81296, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2,  0.433511,  0.355510,1
0.010,0.003891171,1.81296,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.148920,  0.000000,1
0.010,0.003891171,1.81296, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,10.10800, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.993560, 31.994150,1
0.010,0.003891171,10.10800,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.906290,1
0.010,0.003891171,10.10800,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.986060,  0.000000,1
0.010,0.003891171,10.10800,16000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.962080, 31.962370,1
0.010,0.003891171,10.10800, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.993120, 31.991860,1
0.010,0.003891171,10.10800,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.080000,  0.000000,2
0.010,0.003891171,10.10800, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.992080, 31.992000,1
0.010,0.003891171,10.10800,  500,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000560, 31.995090,1
0.010,0.003891171,10.10800, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.982760, 31.982780,1
0.010,0.003891171,14.97930, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000000, 32.000000,1
0.010,0.003891171,14.97940,  100,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000060, 31.999940,1
0.010,0.003891171,14.97940,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.080000,  0.000000,2
0.010,0.003891171,14.97930,16000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000000, 32.000000,1
0.010,0.003891171,14.97930, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000000, 32.000000,1
0.010,0.003891171,14.97940,  250,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000060, 31.999940,1
0.010,0.003891171,14.97930, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000000, 32.000000,1
0.010,0.003891171,14.97940,  500,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000000, 32.000000,1
0.010,0.003891171,14.97930, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 32.000000, 32.000000,1
0.010,0.003891171,2.39292, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 1, 60.082900,  0.000000,1
0.010,0.003891171,2.39292,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.956220,  0.000000,1
0.010,0.003891171,2.39292,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.984900,1
0.010,0.003891171,2.39292,16000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,2.39292, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 27.770970, 27.743140,1
0.010,0.003891171,2.39292,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.891670,1
0.010,0.003891171,2.39292, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 12.861360, 12.815750,1
0.010,0.003891171,2.39292,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.606250,  0.000000,1
0.010,0.003891171,2.39292, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,2.86575, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 1, 59.390290,  0.000000,1
0.010,0.003891171,2.86575,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.133620,  0.000000,1
0.010,0.003891171,2.86575,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 62.114280,1
0.010,0.003891171,2.86575,16000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,2.86575, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 28.676460, 28.684360,1
0.010,0.003891171,2.86575,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 62.014110,1
0.010,0.003891171,2.86575, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 20.452400, 20.391340,1
0.010,0.003891171,2.86575,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.608260,1
0.010,0.003891171,2.86575, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,3.30593, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 58.920450,1
0.010,0.003891171,3.30593,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.670330,1
0.010,0.003891171,3.30593,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.758780,  0.000000,1
0.010,0.003891171,3.30593,16000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,3.30593, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 29.573340, 29.596590,1
0.010,0.003891171,3.30593,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.491420,1
0.010,0.003891171,3.30593, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 24.582200, 24.516970,1
0.010,0.003891171,3.30593,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.176350,  0.000000,1
0.010,0.003891171,3.30593, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2,  1.611245,  1.521392,1
0.010,0.003891171,3.74863, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 1, 59.723790,  0.000000,1
0.010,0.003891171,3.74863,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.794080,1
0.010,0.003891171,3.74863,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.839500,  0.000000,1
0.010,0.003891171,3.74863,16000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,3.74863, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 30.328440, 30.299790,1
0.010,0.003891171,3.74863,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.544460,  0.000000,1
0.010,0.003891171,3.74863, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 27.117390, 27.154630,1
0.010,0.003891171,3.74863,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.070200,  0.000000,1
0.010,0.003891171,3.74863, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 14.913560, 14.935010,1
0.010,0.003891171,4.22958, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 59.914390,1
0.010,0.003891171,4.22958,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.961410,  0.000000,1
0.010,0.003891171,4.22958,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 62.014650,1
0.010,0.003891171,4.22958,16000,32.000000,32.000000, 7.4896761, 7.4896761, 0,  0.000000,  0.000000,1
0.010,0.003891171,4.22958, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 30.896450, 30.876880,1
0.010,0.003891171,4.22958,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.890580,  0.000000,1
0.010,0.003891171,4.22958, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 28.911770, 28.927970,1
0.010,0.003891171,4.22958,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1, 61.558140,  0.000000,1
0.010,0.003891171,4.22958, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 22.172970, 22.338790,1
0.010,0.003891171,4.91163, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.866590, 31.834640,1
0.010,0.003891171,4.91163,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 62.498350,1
0.010,0.003891171,4.91163,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 62.487190,1
0.010,0.003891171,4.91163,16000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 15.324470, 15.350260,1
0.010,0.003891171,4.91163, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.379290, 31.378730,1
0.010,0.003891171,4.91163,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.408600,  0.000000,1
0.010,0.003891171,4.91163, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 30.392210, 30.413260,1
0.010,0.003891171,4.91163,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.875860,1
0.010,0.003891171,4.91163, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 27.060300, 27.112590,1
0.010,0.003891171,5.79867, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.914410, 31.903850,1
0.010,0.003891171,5.79867,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 62.156100,1
0.010,0.003891171,5.79867,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.175050,  0.000000,1
0.010,0.003891171,5.79867,16000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 25.720970, 25.760970,1
0.010,0.003891171,5.79867, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.688200, 31.680140,1
0.010,0.003891171,5.79867,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.954750,1
0.010,0.003891171,5.79867, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.302130, 31.282680,1
0.010,0.003891171,5.79867,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.449560,1
0.010,0.003891171,5.79867, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 29.945010, 29.917060,1
0.010,0.003891171,7.06779, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.954670, 31.945920,1
0.010,0.003891171,7.06779,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.276410,  0.000000,1
0.010,0.003891171,7.06779,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.309320,  0.000000,1
0.010,0.003891171,7.06779,16000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 30.301680, 30.293720,1
0.010,0.003891171,7.06779, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.871580, 31.872900,1
0.010,0.003891171,7.06779,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.157530,  0.000000,1
0.010,0.003891171,7.06779, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.771960, 31.774150,1
0.010,0.003891171,7.06779,  500,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.493460,1
0.010,0.003891171,7.06779, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.400290, 31.406820,1
0.010,0.003891171,8.13994, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.968970, 31.976240,1
0.010,0.003891171,8.13994,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.275870,  0.000000,1
0.010,0.003891171,8.13994,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.283790,  0.000000,1
0.010,0.003891171,8.13994,16000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.495960, 31.488790,1
0.010,0.003891171,8.13994, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.939810, 31.941040,1
0.010,0.003891171,8.13994,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 62.082340,1
0.010,0.003891171,8.13994, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.919690, 31.918110,1
0.010,0.003891171,8.13994,  500,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.990400, 31.990680,1
0.010,0.003891171,8.13994, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.805200, 31.811830,1
0.010,0.003891171,8.83548, 1000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.979590, 31.985220,1
0.010,0.003891171,8.83548,  100,32.000000,32.000000, 7.4896761, 7.4896761, 1, 62.093610,  0.000000,1
0.010,0.003891171,8.83548,   10,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 62.133670,1
0.010,0.003891171,8.83548,16000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.783760, 31.778640,1
0.010,0.003891171,8.83548, 2000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.967260, 31.969350,1
0.010,0.003891171,8.83548,  250,32.000000,32.000000, 7.4896761, 7.4896761, 1,  0.000000, 61.986780,1
0.010,0.003891171,8.83548, 4000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.960540, 31.959410,1
0.010,0.003891171,8.83548,  500,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.992020, 31.995710,1
0.010,0.003891171,8.83548, 8000,32.000000,32.000000, 7.4896761, 7.4896761, 2, 31.911910, 31.916030,1
0.010,0.003891171,0.00000, 1000,32.000000, 4.000000, 7.4896761, 1.4572349, 1,  0.000000, 35.349190,1
0.010,0.003891171,0.00000,  100,32.000000, 4.000000, 7.4896761, 1.4572349, 1,  0.000000, 35.564800,1
0.010,0.003891171,0.00000,   10,32.000000, 4.000000, 7.4896761, 1.4572349, 1,  0.000000, 35.552700,1
0.010,0.003891171,0.00000,16000,32.000000, 4.000000, 7.4896761, 1.4572349, 0,  0.000000,  0.000000,1
0.010,0.003891171,0.00000, 2000,32.000000, 4.000000, 7.4896761, 1.4572349, 1, 34.133640,  0.000000,1
0.010,0.003891171,0.00000,  250,32.000000, 4.000000, 7.4896761, 1.4572349, 1,  0.000000, 35.569970,1
0.010,0.003891171,0.00000, 4000,32.000000, 4.000000, 7.4896761, 1.4572349, 2, 15.603750,  5.092379,1
0.010,0.003891171,0.00000,  500,32.000000, 4.000000, 7.4896761, 1.4572349, 1,  0.000000, 35.512590,1
0.010,0.003891171,0.00000, 8000,32.000000, 4.000000, 7.4896761, 1.4572349, 0,  0.000000,  0.000000,1
0.010,0.003891171,1.13620, 1000,32.000000, 4.000000, 7.4896761, 1.4572349, 1, 34.922880,  0.000000,1
0.010,0.003891171,1.13620,  100,32.000000, 4.000000, 7.4896761, 1.4572349, 1,  0.000000, 35.228150,1
